order_id,date,rating,channel,year
48194,2021-06-18,4,delivery,2021
48197,2021-06-18,4,dine_in,2021
48198,2021-06-19,4,dine_in,2021
48212,2021-06-19,3,delivery,2021
48216,2021-06-19,4,dine_in,2021
48217,2021-06-19,3,dine_in,2021
48218,2021-06-19,4,dine_in,2021
48226,2021-06-19,4,delivery,2021
48237,2021-06-19,3,dine_in,2021
48245,2021-06-20,4,dine_in,2021
48248,2021-06-20,4,dine_in,2021
48250,2021-06-20,4,delivery,2021
48255,2021-06-20,5,takeaway,2021
48261,2021-06-20,4,dine_in,2021
48265,2021-06-20,4,dine_in,2021
48280,2021-06-21,3,dine_in,2021
48284,2021-06-21,4,delivery,2021
48288,2021-06-21,4,dine_in,2021
48289,2021-06-21,3,dine_in,2021
48291,2021-06-21,3,dine_in,2021
48297,2021-06-22,4,delivery,2021
48302,2021-06-22,5,dine_in,2021
48315,2021-06-23,3,delivery,2021
48321,2021-06-23,4,takeaway,2021
48322,2021-06-23,4,delivery,2021
48335,2021-06-24,4,dine_in,2021
48342,2021-06-24,3,delivery,2021
48348,2021-06-24,4,delivery,2021
48349,2021-06-25,3,dine_in,2021
48351,2021-06-25,3,dine_in,2021
48357,2021-06-25,3,dine_in,2021
48368,2021-06-25,4,dine_in,2021
48377,2021-06-26,4,takeaway,2021
48382,2021-06-26,5,dine_in,2021
48386,2021-06-26,4,dine_in,2021
48388,2021-06-26,3,dine_in,2021
48389,2021-06-26,4,dine_in,2021
48392,2021-06-26,1,delivery,2021
48395,2021-06-26,4,dine_in,2021
48403,2021-06-26,3,dine_in,2021
48412,2021-06-26,3,takeaway,2021
48420,2021-06-27,4,delivery,2021
48426,2021-06-27,5,takeaway,2021
48441,2021-06-27,4,dine_in,2021
48443,2021-06-27,4,dine_in,2021
48446,2021-06-27,4,dine_in,2021
48448,2021-06-27,5,dine_in,2021
48449,2021-06-27,4,takeaway,2021
48450,2021-06-27,4,dine_in,2021
48456,2021-06-27,4,dine_in,2021
48459,2021-06-28,4,dine_in,2021
48460,2021-06-28,4,dine_in,2021
48465,2021-06-28,2,delivery,2021
48467,2021-06-28,4,dine_in,2021
48473,2021-06-28,4,takeaway,2021
48475,2021-06-28,3,dine_in,2021
48479,2021-06-29,4,dine_in,2021
48480,2021-06-29,4,delivery,2021
48481,2021-06-29,3,delivery,2021
48486,2021-06-29,3,dine_in,2021
48491,2021-06-29,3,delivery,2021
48509,2021-06-30,4,delivery,2021
48512,2021-07-01,3,delivery,2021
48518,2021-07-01,4,delivery,2021
48528,2021-07-01,4,takeaway,2021
48536,2021-07-02,4,delivery,2021
48539,2021-07-02,3,takeaway,2021
48542,2021-07-02,4,dine_in,2021
48551,2021-07-03,3,dine_in,2021
48562,2021-07-03,4,delivery,2021
48563,2021-07-03,4,takeaway,2021
48581,2021-07-03,4,delivery,2021
48582,2021-07-03,4,dine_in,2021
48589,2021-07-03,4,takeaway,2021
48596,2021-07-04,4,dine_in,2021
48602,2021-07-04,4,dine_in,2021
48604,2021-07-04,3,dine_in,2021
48613,2021-07-04,5,delivery,2021
48623,2021-07-04,3,dine_in,2021
48624,2021-07-04,3,delivery,2021
48625,2021-07-04,4,dine_in,2021
48632,2021-07-04,3,delivery,2021
48633,2021-07-04,2,dine_in,2021
48648,2021-07-05,3,dine_in,2021
48652,2021-07-05,4,delivery,2021
48653,2021-07-05,3,dine_in,2021
48656,2021-07-05,4,delivery,2021
48658,2021-07-05,4,delivery,2021
48663,2021-07-06,4,delivery,2021
48666,2021-07-06,4,delivery,2021
48670,2021-07-06,3,dine_in,2021
48674,2021-07-06,3,takeaway,2021
48682,2021-07-07,4,dine_in,2021
48683,2021-07-07,2,dine_in,2021
48698,2021-07-08,3,takeaway,2021
48712,2021-07-08,4,delivery,2021
48716,2021-07-09,5,takeaway,2021
48723,2021-07-09,5,dine_in,2021
48726,2021-07-09,5,takeaway,2021
48729,2021-07-09,4,dine_in,2021
48742,2021-07-10,4,dine_in,2021
48745,2021-07-10,4,takeaway,2021
48747,2021-07-10,3,dine_in,2021
48748,2021-07-10,5,dine_in,2021
48752,2021-07-10,4,dine_in,2021
48754,2021-07-10,4,dine_in,2021
48770,2021-07-10,5,delivery,2021
48771,2021-07-10,4,delivery,2021
48774,2021-07-10,3,takeaway,2021
48780,2021-07-10,4,dine_in,2021
48794,2021-07-11,3,dine_in,2021
48801,2021-07-11,3,dine_in,2021
48807,2021-07-11,3,dine_in,2021
48808,2021-07-11,3,delivery,2021
48810,2021-07-11,4,dine_in,2021
48813,2021-07-11,5,dine_in,2021
48814,2021-07-11,4,dine_in,2021
48820,2021-07-11,3,delivery,2021
48827,2021-07-12,5,dine_in,2021
48829,2021-07-12,4,dine_in,2021
48839,2021-07-12,3,delivery,2021
48851,2021-07-13,4,dine_in,2021
48854,2021-07-13,4,takeaway,2021
48855,2021-07-13,3,delivery,2021
48866,2021-07-14,4,takeaway,2021
48868,2021-07-14,4,dine_in,2021
48871,2021-07-14,3,delivery,2021
48872,2021-07-14,4,dine_in,2021
48875,2021-07-14,4,dine_in,2021
48876,2021-07-14,5,dine_in,2021
48881,2021-07-15,4,takeaway,2021
48883,2021-07-15,4,dine_in,2021
48886,2021-07-15,3,dine_in,2021
48890,2021-07-15,4,dine_in,2021
48898,2021-07-15,3,delivery,2021
48904,2021-07-16,4,dine_in,2021
48908,2021-07-16,3,dine_in,2021
48910,2021-07-16,3,dine_in,2021
48912,2021-07-16,4,dine_in,2021
48914,2021-07-16,4,dine_in,2021
48916,2021-07-16,3,delivery,2021
48917,2021-07-16,4,takeaway,2021
48925,2021-07-17,3,dine_in,2021
48927,2021-07-17,2,dine_in,2021
48930,2021-07-17,3,delivery,2021
48931,2021-07-17,4,dine_in,2021
48932,2021-07-17,4,dine_in,2021
48939,2021-07-17,4,dine_in,2021
48948,2021-07-17,3,dine_in,2021
48953,2021-07-17,4,dine_in,2021
48955,2021-07-17,4,dine_in,2021
48959,2021-07-17,3,dine_in,2021
48966,2021-07-17,4,dine_in,2021
48969,2021-07-18,3,delivery,2021
48972,2021-07-18,3,delivery,2021
48989,2021-07-18,3,dine_in,2021
48993,2021-07-18,4,dine_in,2021
48994,2021-07-18,5,delivery,2021
48997,2021-07-18,3,delivery,2021
49004,2021-07-19,3,dine_in,2021
49008,2021-07-19,3,takeaway,2021
49009,2021-07-19,3,dine_in,2021
49010,2021-07-19,3,takeaway,2021
49024,2021-07-20,4,dine_in,2021
49028,2021-07-20,4,dine_in,2021
49032,2021-07-20,4,dine_in,2021
49034,2021-07-20,4,dine_in,2021
49044,2021-07-21,4,dine_in,2021
49046,2021-07-21,4,delivery,2021
49051,2021-07-21,3,delivery,2021
49053,2021-07-22,4,delivery,2021
49055,2021-07-22,4,dine_in,2021
49056,2021-07-22,4,dine_in,2021
49062,2021-07-22,4,dine_in,2021
49063,2021-07-22,4,dine_in,2021
49064,2021-07-22,4,delivery,2021
49066,2021-07-22,3,delivery,2021
49076,2021-07-23,4,dine_in,2021
49083,2021-07-23,3,takeaway,2021
49085,2021-07-23,3,delivery,2021
49089,2021-07-23,4,takeaway,2021
49095,2021-07-24,3,delivery,2021
49114,2021-07-24,3,delivery,2021
49134,2021-07-24,3,delivery,2021
49137,2021-07-24,4,dine_in,2021
49138,2021-07-24,4,dine_in,2021
49139,2021-07-24,3,dine_in,2021
49140,2021-07-24,4,delivery,2021
49143,2021-07-24,4,dine_in,2021
49145,2021-07-24,5,dine_in,2021
49153,2021-07-25,5,dine_in,2021
49155,2021-07-25,4,dine_in,2021
49158,2021-07-25,4,dine_in,2021
49162,2021-07-25,3,dine_in,2021
49164,2021-07-25,4,dine_in,2021
49166,2021-07-25,3,dine_in,2021
49168,2021-07-25,4,dine_in,2021
49173,2021-07-25,5,dine_in,2021
49176,2021-07-25,4,dine_in,2021
49178,2021-07-25,3,dine_in,2021
49179,2021-07-25,4,dine_in,2021
49183,2021-07-25,4,dine_in,2021
49185,2021-07-25,3,delivery,2021
49187,2021-07-25,3,delivery,2021
49189,2021-07-25,4,dine_in,2021
49192,2021-07-26,3,dine_in,2021
49194,2021-07-26,3,dine_in,2021
49206,2021-07-26,5,dine_in,2021
49217,2021-07-27,3,dine_in,2021
49219,2021-07-27,3,dine_in,2021
49236,2021-07-28,3,dine_in,2021
49238,2021-07-28,3,dine_in,2021
49240,2021-07-28,5,delivery,2021
49241,2021-07-28,3,dine_in,2021
49244,2021-07-29,3,delivery,2021
49245,2021-07-29,4,delivery,2021
49246,2021-07-29,4,delivery,2021
49248,2021-07-29,4,delivery,2021
49255,2021-07-29,3,delivery,2021
49258,2021-07-29,4,delivery,2021
49259,2021-07-29,4,dine_in,2021
49271,2021-07-30,4,takeaway,2021
49273,2021-07-30,4,dine_in,2021
49274,2021-07-30,4,dine_in,2021
49276,2021-07-30,4,takeaway,2021
49282,2021-07-30,4,dine_in,2021
49284,2021-07-31,3,dine_in,2021
49295,2021-07-31,4,dine_in,2021
49303,2021-07-31,3,dine_in,2021
49307,2021-07-31,4,dine_in,2021
49309,2021-07-31,4,dine_in,2021
49319,2021-07-31,5,dine_in,2021
49325,2021-07-31,4,dine_in,2021
49331,2021-08-01,4,dine_in,2021
49338,2021-08-01,3,dine_in,2021
49349,2021-08-01,4,dine_in,2021
49354,2021-08-01,3,dine_in,2021
49359,2021-08-01,4,dine_in,2021
49362,2021-08-02,4,delivery,2021
49365,2021-08-02,4,delivery,2021
49368,2021-08-02,4,dine_in,2021
49371,2021-08-02,4,dine_in,2021
49373,2021-08-02,3,delivery,2021
49380,2021-08-03,4,dine_in,2021
49382,2021-08-03,4,dine_in,2021
49384,2021-08-03,5,takeaway,2021
49386,2021-08-03,3,dine_in,2021
49389,2021-08-03,4,delivery,2021
49395,2021-08-04,3,dine_in,2021
49397,2021-08-04,3,dine_in,2021
49403,2021-08-04,5,delivery,2021
49408,2021-08-04,4,dine_in,2021
49410,2021-08-04,3,takeaway,2021
49423,2021-08-05,5,dine_in,2021
49430,2021-08-06,3,delivery,2021
49433,2021-08-06,4,dine_in,2021
49434,2021-08-06,3,dine_in,2021
49438,2021-08-06,4,dine_in,2021
49441,2021-08-06,4,dine_in,2021
49444,2021-08-06,3,dine_in,2021
49451,2021-08-06,4,dine_in,2021
49456,2021-08-07,3,delivery,2021
49460,2021-08-07,5,dine_in,2021
49465,2021-08-07,5,dine_in,2021
49467,2021-08-07,4,dine_in,2021
49472,2021-08-07,4,dine_in,2021
49484,2021-08-07,5,dine_in,2021
49492,2021-08-07,3,dine_in,2021
49494,2021-08-07,4,dine_in,2021
49497,2021-08-07,3,dine_in,2021
49510,2021-08-08,4,delivery,2021
49513,2021-08-08,4,dine_in,2021
49518,2021-08-08,4,takeaway,2021
49523,2021-08-08,3,dine_in,2021
49529,2021-08-08,3,dine_in,2021
49533,2021-08-08,3,delivery,2021
49534,2021-08-08,4,dine_in,2021
49538,2021-08-08,4,dine_in,2021
49551,2021-08-08,4,delivery,2021
49557,2021-08-09,3,dine_in,2021
49562,2021-08-09,5,dine_in,2021
49563,2021-08-09,3,dine_in,2021
49564,2021-08-09,4,delivery,2021
49569,2021-08-10,3,delivery,2021
49572,2021-08-10,3,delivery,2021
49583,2021-08-10,4,dine_in,2021
49590,2021-08-11,4,delivery,2021
49593,2021-08-11,3,takeaway,2021
49594,2021-08-11,4,takeaway,2021
49600,2021-08-11,4,dine_in,2021
49603,2021-08-12,5,dine_in,2021
49613,2021-08-12,5,dine_in,2021
49615,2021-08-12,3,dine_in,2021
49617,2021-08-12,3,dine_in,2021
49623,2021-08-13,4,dine_in,2021
49624,2021-08-13,5,dine_in,2021
49627,2021-08-13,3,dine_in,2021
49630,2021-08-13,4,dine_in,2021
49633,2021-08-13,3,delivery,2021
49642,2021-08-13,4,dine_in,2021
49650,2021-08-14,3,delivery,2021
49654,2021-08-14,5,dine_in,2021
49656,2021-08-14,4,dine_in,2021
49662,2021-08-14,3,delivery,2021
49665,2021-08-14,4,dine_in,2021
49668,2021-08-14,5,delivery,2021
49680,2021-08-14,4,dine_in,2021
49683,2021-08-14,4,delivery,2021
49684,2021-08-14,5,dine_in,2021
49686,2021-08-14,3,dine_in,2021
49688,2021-08-14,5,dine_in,2021
49689,2021-08-15,5,dine_in,2021
49690,2021-08-15,4,dine_in,2021
49692,2021-08-15,3,delivery,2021
49693,2021-08-15,3,dine_in,2021
49699,2021-08-15,5,dine_in,2021
49702,2021-08-15,3,delivery,2021
49704,2021-08-15,2,dine_in,2021
49707,2021-08-15,5,dine_in,2021
49708,2021-08-15,4,takeaway,2021
49709,2021-08-15,4,dine_in,2021
49711,2021-08-15,4,dine_in,2021
49720,2021-08-15,4,dine_in,2021
49722,2021-08-15,3,dine_in,2021
49728,2021-08-15,5,takeaway,2021
49730,2021-08-15,4,dine_in,2021
49738,2021-08-16,4,dine_in,2021
49743,2021-08-16,4,dine_in,2021
49751,2021-08-17,3,dine_in,2021
49767,2021-08-18,3,dine_in,2021
49771,2021-08-18,4,delivery,2021
49772,2021-08-18,4,dine_in,2021
49779,2021-08-18,4,dine_in,2021
49782,2021-08-19,5,dine_in,2021
49786,2021-08-19,3,dine_in,2021
49788,2021-08-19,4,dine_in,2021
49789,2021-08-19,4,dine_in,2021
49790,2021-08-19,4,delivery,2021
49791,2021-08-19,3,delivery,2021
49792,2021-08-19,4,takeaway,2021
49795,2021-08-19,3,dine_in,2021
49797,2021-08-19,4,dine_in,2021
49804,2021-08-20,4,delivery,2021
49811,2021-08-20,3,dine_in,2021
49817,2021-08-20,4,dine_in,2021
49820,2021-08-20,4,dine_in,2021
49828,2021-08-21,4,dine_in,2021
49829,2021-08-21,4,dine_in,2021
49854,2021-08-21,4,dine_in,2021
49857,2021-08-21,4,dine_in,2021
49870,2021-08-21,4,delivery,2021
49871,2021-08-21,4,dine_in,2021
49874,2021-08-22,3,dine_in,2021
49882,2021-08-22,3,dine_in,2021
49885,2021-08-22,4,dine_in,2021
49886,2021-08-22,4,dine_in,2021
49891,2021-08-22,3,dine_in,2021
49896,2021-08-22,4,dine_in,2021
49904,2021-08-22,4,delivery,2021
49907,2021-08-22,3,takeaway,2021
49911,2021-08-22,4,dine_in,2021
49914,2021-08-22,4,delivery,2021
49916,2021-08-22,2,dine_in,2021
49918,2021-08-23,3,takeaway,2021
49927,2021-08-23,4,takeaway,2021
49928,2021-08-23,4,delivery,2021
49934,2021-08-24,5,dine_in,2021
49940,2021-08-24,4,delivery,2021
49947,2021-08-24,4,dine_in,2021
49952,2021-08-25,4,takeaway,2021
49956,2021-08-25,4,dine_in,2021
49975,2021-08-26,5,dine_in,2021
49977,2021-08-26,3,dine_in,2021
49978,2021-08-26,4,dine_in,2021
49981,2021-08-26,4,delivery,2021
49987,2021-08-26,4,takeaway,2021
49991,2021-08-27,3,dine_in,2021
49999,2021-08-27,5,dine_in,2021
50007,2021-08-27,3,delivery,2021
50013,2021-08-27,5,dine_in,2021
50014,2021-08-27,3,dine_in,2021
50015,2021-08-27,4,dine_in,2021
50017,2021-08-27,3,takeaway,2021
50032,2021-08-28,5,dine_in,2021
50048,2021-08-28,4,delivery,2021
50055,2021-08-28,3,dine_in,2021
50066,2021-08-29,4,delivery,2021
50081,2021-08-29,4,dine_in,2021
50083,2021-08-29,4,delivery,2021
50086,2021-08-29,4,dine_in,2021
50087,2021-08-29,3,takeaway,2021
50097,2021-08-29,4,delivery,2021
50098,2021-08-29,4,delivery,2021
50100,2021-08-29,4,dine_in,2021
50102,2021-08-29,4,dine_in,2021
50106,2021-08-30,4,delivery,2021
50107,2021-08-30,4,dine_in,2021
50112,2021-08-30,4,dine_in,2021
50119,2021-08-30,4,dine_in,2021
50120,2021-08-30,4,dine_in,2021
50122,2021-08-30,4,dine_in,2021
50123,2021-08-31,3,dine_in,2021
50127,2021-08-31,4,dine_in,2021
50131,2021-08-31,4,dine_in,2021
50140,2021-09-01,3,dine_in,2021
50142,2021-09-01,4,takeaway,2021
50145,2021-09-01,4,dine_in,2021
50149,2021-09-01,5,takeaway,2021
50150,2021-09-01,4,takeaway,2021
50153,2021-09-01,5,dine_in,2021
50156,2021-09-02,3,dine_in,2021
50158,2021-09-02,3,dine_in,2021
50171,2021-09-02,3,dine_in,2021
50173,2021-09-03,3,takeaway,2021
50178,2021-09-03,4,dine_in,2021
50180,2021-09-03,4,dine_in,2021
50194,2021-09-03,4,delivery,2021
50197,2021-09-04,4,takeaway,2021
50198,2021-09-04,4,delivery,2021
50204,2021-09-04,4,dine_in,2021
50205,2021-09-04,4,dine_in,2021
50210,2021-09-04,4,dine_in,2021
50211,2021-09-04,4,delivery,2021
50215,2021-09-04,4,dine_in,2021
50216,2021-09-04,4,dine_in,2021
50218,2021-09-04,3,dine_in,2021
50219,2021-09-04,5,dine_in,2021
50221,2021-09-04,3,takeaway,2021
50234,2021-09-04,4,takeaway,2021
50254,2021-09-05,4,delivery,2021
50265,2021-09-05,4,delivery,2021
50277,2021-09-06,4,dine_in,2021
50283,2021-09-06,4,dine_in,2021
50289,2021-09-07,4,dine_in,2021
50291,2021-09-07,3,delivery,2021
50294,2021-09-07,4,takeaway,2021
50301,2021-09-07,3,dine_in,2021
50307,2021-09-08,3,delivery,2021
50308,2021-09-08,3,dine_in,2021
50309,2021-09-08,4,delivery,2021
50318,2021-09-08,4,dine_in,2021
50323,2021-09-09,5,dine_in,2021
50324,2021-09-09,3,dine_in,2021
50327,2021-09-09,4,takeaway,2021
50333,2021-09-09,3,dine_in,2021
50334,2021-09-09,3,delivery,2021
50358,2021-09-11,4,dine_in,2021
50373,2021-09-11,4,dine_in,2021
50375,2021-09-11,4,dine_in,2021
50386,2021-09-11,3,dine_in,2021
50393,2021-09-12,4,dine_in,2021
50394,2021-09-12,4,dine_in,2021
50396,2021-09-12,4,dine_in,2021
50400,2021-09-12,4,dine_in,2021
50407,2021-09-12,4,delivery,2021
50409,2021-09-12,4,dine_in,2021
50412,2021-09-12,3,delivery,2021
50416,2021-09-12,5,dine_in,2021
50428,2021-09-13,4,dine_in,2021
50429,2021-09-13,4,dine_in,2021
50443,2021-09-14,3,dine_in,2021
50446,2021-09-14,4,takeaway,2021
50452,2021-09-14,3,takeaway,2021
50458,2021-09-15,4,delivery,2021
50465,2021-09-15,3,delivery,2021
50467,2021-09-15,4,dine_in,2021
50473,2021-09-15,4,dine_in,2021
50475,2021-09-16,4,dine_in,2021
50480,2021-09-16,4,delivery,2021
50481,2021-09-16,4,takeaway,2021
50484,2021-09-16,3,delivery,2021
50494,2021-09-17,3,dine_in,2021
50501,2021-09-17,3,dine_in,2021
50509,2021-09-17,3,delivery,2021
50512,2021-09-17,4,dine_in,2021
50513,2021-09-17,4,delivery,2021
50514,2021-09-17,4,dine_in,2021
50517,2021-09-18,4,dine_in,2021
50518,2021-09-18,4,takeaway,2021
50521,2021-09-18,4,delivery,2021
50536,2021-09-18,3,takeaway,2021
50538,2021-09-18,2,delivery,2021
50539,2021-09-18,4,takeaway,2021
50543,2021-09-18,4,dine_in,2021
50544,2021-09-18,4,dine_in,2021
50545,2021-09-18,5,takeaway,2021
50546,2021-09-18,4,dine_in,2021
50550,2021-09-18,3,takeaway,2021
50554,2021-09-18,4,delivery,2021
50555,2021-09-18,4,dine_in,2021
50557,2021-09-18,3,dine_in,2021
50559,2021-09-19,3,delivery,2021
50562,2021-09-19,3,dine_in,2021
50563,2021-09-19,4,dine_in,2021
50570,2021-09-19,4,dine_in,2021
50571,2021-09-19,4,dine_in,2021
50576,2021-09-19,4,takeaway,2021
50598,2021-09-20,4,takeaway,2021
50600,2021-09-20,4,dine_in,2021
50604,2021-09-20,3,dine_in,2021
50607,2021-09-20,4,dine_in,2021
50608,2021-09-20,4,dine_in,2021
50617,2021-09-21,5,dine_in,2021
50619,2021-09-21,5,dine_in,2021
50620,2021-09-21,4,takeaway,2021
50624,2021-09-21,4,dine_in,2021
50625,2021-09-21,4,dine_in,2021
50634,2021-09-22,4,dine_in,2021
50636,2021-09-22,5,dine_in,2021
50639,2021-09-22,5,dine_in,2021
50642,2021-09-22,4,takeaway,2021
50656,2021-09-23,3,takeaway,2021
50662,2021-09-24,5,takeaway,2021
50668,2021-09-24,4,dine_in,2021
50669,2021-09-24,4,dine_in,2021
50670,2021-09-24,4,dine_in,2021
50673,2021-09-24,5,dine_in,2021
50681,2021-09-24,4,dine_in,2021
50682,2021-09-24,4,dine_in,2021
50686,2021-09-25,3,dine_in,2021
50694,2021-09-25,4,dine_in,2021
50696,2021-09-25,3,dine_in,2021
50697,2021-09-25,3,dine_in,2021
50720,2021-09-25,4,dine_in,2021
50724,2021-09-26,4,dine_in,2021
50730,2021-09-26,3,dine_in,2021
50736,2021-09-26,3,dine_in,2021
50748,2021-09-26,4,dine_in,2021
50756,2021-09-27,3,dine_in,2021
50758,2021-09-27,4,dine_in,2021
50760,2021-09-27,4,dine_in,2021
50770,2021-09-28,2,takeaway,2021
50777,2021-09-28,4,takeaway,2021
50783,2021-09-29,3,delivery,2021
50800,2021-09-30,3,dine_in,2021
50812,2021-09-30,5,dine_in,2021
50821,2021-10-01,5,delivery,2021
50831,2021-10-01,4,dine_in,2021
50840,2021-10-02,2,dine_in,2021
50842,2021-10-02,4,dine_in,2021
50851,2021-10-02,3,dine_in,2021
50853,2021-10-02,4,delivery,2021
50863,2021-10-02,2,delivery,2021
50866,2021-10-02,4,delivery,2021
50898,2021-10-03,3,dine_in,2021
50903,2021-10-03,4,delivery,2021
50916,2021-10-04,5,dine_in,2021
50928,2021-10-05,4,dine_in,2021
50933,2021-10-05,5,takeaway,2021
50940,2021-10-06,3,delivery,2021
50951,2021-10-06,3,dine_in,2021
50955,2021-10-07,4,takeaway,2021
50972,2021-10-08,5,dine_in,2021
50974,2021-10-08,3,dine_in,2021
50985,2021-10-08,4,dine_in,2021
50986,2021-10-08,4,dine_in,2021
50991,2021-10-08,4,dine_in,2021
50993,2021-10-09,4,dine_in,2021
50996,2021-10-09,4,dine_in,2021
51000,2021-10-09,3,takeaway,2021
51002,2021-10-09,4,dine_in,2021
51009,2021-10-09,3,dine_in,2021
51014,2021-10-09,4,dine_in,2021
51022,2021-10-09,5,dine_in,2021
51035,2021-10-10,3,delivery,2021
51039,2021-10-10,4,dine_in,2021
51042,2021-10-10,4,takeaway,2021
51043,2021-10-10,4,dine_in,2021
51056,2021-10-10,4,dine_in,2021
51064,2021-10-10,5,dine_in,2021
51073,2021-10-11,4,dine_in,2021
51076,2021-10-11,3,dine_in,2021
51080,2021-10-12,3,dine_in,2021
51083,2021-10-12,4,takeaway,2021
51087,2021-10-12,4,dine_in,2021
51095,2021-10-13,5,delivery,2021
51096,2021-10-13,4,delivery,2021
51103,2021-10-13,4,delivery,2021
51112,2021-10-14,4,dine_in,2021
51120,2021-10-14,4,delivery,2021
51127,2021-10-14,3,delivery,2021
51129,2021-10-15,3,delivery,2021
51133,2021-10-15,4,delivery,2021
51135,2021-10-15,5,dine_in,2021
51148,2021-10-15,3,dine_in,2021
51155,2021-10-15,3,takeaway,2021
51167,2021-10-16,4,dine_in,2021
51172,2021-10-16,3,delivery,2021
51175,2021-10-16,4,delivery,2021
51179,2021-10-16,3,delivery,2021
51186,2021-10-16,4,dine_in,2021
51188,2021-10-16,4,dine_in,2021
51190,2021-10-16,4,delivery,2021
51193,2021-10-16,4,dine_in,2021
51201,2021-10-17,5,dine_in,2021
51203,2021-10-17,4,dine_in,2021
51210,2021-10-17,4,dine_in,2021
51212,2021-10-17,4,delivery,2021
51220,2021-10-17,4,takeaway,2021
51223,2021-10-17,5,takeaway,2021
51226,2021-10-17,3,delivery,2021
51232,2021-10-17,4,dine_in,2021
51233,2021-10-17,3,takeaway,2021
51234,2021-10-17,3,delivery,2021
51244,2021-10-18,4,dine_in,2021
51248,2021-10-18,5,dine_in,2021
51251,2021-10-18,4,takeaway,2021
51266,2021-10-19,3,delivery,2021
51274,2021-10-20,5,dine_in,2021
51279,2021-10-20,3,delivery,2021
51289,2021-10-21,5,dine_in,2021
51291,2021-10-21,4,dine_in,2021
51295,2021-10-21,4,dine_in,2021
51297,2021-10-21,3,delivery,2021
51298,2021-10-21,5,dine_in,2021
51301,2021-10-21,4,dine_in,2021
51303,2021-10-21,3,delivery,2021
51304,2021-10-21,4,takeaway,2021
51307,2021-10-22,5,dine_in,2021
51308,2021-10-22,4,dine_in,2021
51318,2021-10-22,4,dine_in,2021
51326,2021-10-22,3,dine_in,2021
51332,2021-10-23,4,dine_in,2021
51351,2021-10-23,4,dine_in,2021
51363,2021-10-23,3,dine_in,2021
51367,2021-10-23,3,dine_in,2021
51369,2021-10-23,3,dine_in,2021
51384,2021-10-24,3,dine_in,2021
51386,2021-10-24,4,dine_in,2021
51388,2021-10-24,3,dine_in,2021
51403,2021-10-24,5,dine_in,2021
51407,2021-10-25,4,dine_in,2021
51408,2021-10-25,4,dine_in,2021
51411,2021-10-25,4,dine_in,2021
51413,2021-10-25,5,dine_in,2021
51415,2021-10-25,4,dine_in,2021
51417,2021-10-25,3,delivery,2021
51418,2021-10-25,4,dine_in,2021
51425,2021-10-26,4,delivery,2021
51427,2021-10-26,3,dine_in,2021
51434,2021-10-26,5,dine_in,2021
51437,2021-10-26,4,dine_in,2021
51438,2021-10-26,4,takeaway,2021
51440,2021-10-27,4,takeaway,2021
51442,2021-10-27,5,takeaway,2021
51445,2021-10-27,3,dine_in,2021
51465,2021-10-28,3,dine_in,2021
51471,2021-10-29,3,dine_in,2021
51483,2021-10-29,3,delivery,2021
51486,2021-10-29,4,takeaway,2021
51498,2021-10-30,3,dine_in,2021
51503,2021-10-30,3,delivery,2021
51508,2021-10-30,3,dine_in,2021
51510,2021-10-30,3,dine_in,2021
51513,2021-10-30,4,dine_in,2021
51520,2021-10-30,4,takeaway,2021
51522,2021-10-30,4,dine_in,2021
51523,2021-10-30,5,dine_in,2021
51535,2021-10-31,4,dine_in,2021
51542,2021-10-31,4,takeaway,2021
51543,2021-10-31,4,dine_in,2021
51545,2021-10-31,3,dine_in,2021
51548,2021-10-31,3,delivery,2021
51555,2021-10-31,4,dine_in,2021
51559,2021-10-31,3,takeaway,2021
51562,2021-11-01,4,dine_in,2021
51563,2021-11-01,2,takeaway,2021
51567,2021-11-01,4,delivery,2021
51569,2021-11-01,4,delivery,2021
51571,2021-11-01,4,dine_in,2021
51572,2021-11-01,4,dine_in,2021
51581,2021-11-02,4,dine_in,2021
51589,2021-11-02,4,dine_in,2021
51595,2021-11-03,4,dine_in,2021
51598,2021-11-03,3,takeaway,2021
51605,2021-11-04,3,delivery,2021
51609,2021-11-04,4,dine_in,2021
51615,2021-11-04,4,delivery,2021
51621,2021-11-04,3,dine_in,2021
51634,2021-11-05,4,dine_in,2021
51649,2021-11-06,3,dine_in,2021
51654,2021-11-06,2,dine_in,2021
51673,2021-11-06,5,dine_in,2021
51679,2021-11-06,3,delivery,2021
51680,2021-11-06,3,delivery,2021
51687,2021-11-07,5,delivery,2021
51693,2021-11-07,4,dine_in,2021
51697,2021-11-07,4,dine_in,2021
51698,2021-11-07,3,dine_in,2021
51725,2021-11-08,4,dine_in,2021
51733,2021-11-09,3,dine_in,2021
51743,2021-11-10,4,delivery,2021
51760,2021-11-11,4,takeaway,2021
51761,2021-11-11,4,delivery,2021
51765,2021-11-11,2,delivery,2021
51769,2021-11-11,4,dine_in,2021
51770,2021-11-11,3,dine_in,2021
51773,2021-11-11,4,dine_in,2021
51779,2021-11-12,4,dine_in,2021
51780,2021-11-12,3,dine_in,2021
51785,2021-11-12,4,takeaway,2021
51790,2021-11-12,4,dine_in,2021
51795,2021-11-12,4,dine_in,2021
51797,2021-11-13,4,dine_in,2021
51809,2021-11-13,4,dine_in,2021
51817,2021-11-13,3,dine_in,2021
51819,2021-11-13,4,dine_in,2021
